date,min,max,median,q1,q3,stdev,count
2021-03-02T00:00:00.000Z,6.2,13.8,9.86,7.8,12.06,2.708,4
2021-03-01T00:00:00.000Z,0.4,11.32,1.5,0.9,3.92,2.321,231
2021-02-28T00:00:00.000Z,0.4,233.73,2.38,0.8,6.14,26.912,252
2021-02-27T00:00:00.000Z,2.63,49.1,14.25,6.84,23.28,8.687,261
2021-02-26T00:00:00.000Z,6.85,35.97,17.2,14.63,23.02,5.803,223
2021-02-25T00:00:00.000Z,1,65.8,4.17,3.22,7.68,13.296,226
2021-02-24T00:00:00.000Z,0.4,20.58,2.47,0.99,14.35,6.813,229
2021-02-23T00:00:00.000Z,2.2,34.22,6.97,5.68,12.95,7.315,219
2021-02-22T00:00:00.000Z,1.88,16.98,9.75,2.54,13.42,5.34,213
2021-02-21T00:00:00.000Z,3.2,22.73,7.52,5.8,11.75,5.012,252
2021-02-20T00:00:00.000Z,2.22,251.02,7.43,4.25,8.91,23.274,241
2021-02-19T00:00:00.000Z,1.1,22.9,10.47,7.5,12.57,4.18,218
2021-02-18T00:00:00.000Z,7,25.05,15.64,11.32,17.57,4.029,258
2021-02-17T00:00:00.000Z,5.78,14.57,9.11,7.85,11.85,2.302,230
2021-02-16T00:00:00.000Z,3.6,24.08,8.19,5.28,13.85,5.321,227
2021-02-15T00:00:00.000Z,7.55,19.45,11.11,8.88,14.88,3.369,246
2021-02-14T00:00:00.000Z,8.43,100.93,12.05,10.68,19.8,17.605,239
2021-02-13T00:00:00.000Z,2.83,152.32,7.1,6.45,19.17,29.623,255
2021-02-12T00:00:00.000Z,6.07,164.07,10.7,7.53,36.54,33.077,247
2021-02-11T00:00:00.000Z,3.13,85.57,14.13,9.53,19.92,16.32,213
2021-02-10T00:00:00.000Z,1.58,41.6,5.3,3.29,11.96,7.452,236
2021-02-09T00:00:00.000Z,2.4,62.67,6.97,4.2,13.43,8.466,235
2021-02-08T00:00:00.000Z,2.15,197.63,13.13,10.07,22.02,23.138,250
2021-02-07T00:00:00.000Z,0.93,51.25,20.55,2.7,31.73,15.899,235
2021-02-06T00:00:00.000Z,3.78,740.8,9.76,7.9,17.14,76.471,240
2021-02-05T00:00:00.000Z,1.88,45.83,13.52,6.8,19.14,10.581,231
2021-02-04T00:00:00.000Z,2.35,50.35,11.89,5.03,23,12.907,254
2021-02-03T00:00:00.000Z,1.6,70.18,22.42,8.48,36.78,17.851,135
2021-02-02T00:00:00.000Z,1.8,36.97,12.54,4.98,19.3,9.883,232
2021-02-01T00:00:00.000Z,1.08,66.75,10.63,6.03,20.32,15.836,205
2021-01-31T00:00:00.000Z,1.1,53.55,11.43,7,20.23,12.185,257
2021-01-30T00:00:00.000Z,3.88,592.22,29.55,11.32,41.6,76.281,242
2021-01-29T00:00:00.000Z,8.69,31.02,17.75,16.35,20.98,4.296,208
2021-01-28T00:00:00.000Z,11.8,306.55,20.95,16.07,27.45,25.012,267
2021-01-27T00:00:00.000Z,4.25,64.18,8.77,5.68,31.22,14.94,225
2021-01-26T00:00:00.000Z,6.05,72.25,24.89,8.84,32.85,16.004,244
2021-01-25T00:00:00.000Z,3.8,55.25,8.11,6.68,29.97,14.584,240
2021-01-24T00:00:00.000Z,1.17,50.08,8.43,4.1,16.07,12.417,207
2021-01-07T00:00:00.000Z,9.77,97.4,38.92,26.1,59.35,22.87,58
2021-01-06T00:00:00.000Z,3.4,14.45,9.4,5.3,11.82,3.416,76
2021-01-05T00:00:00.000Z,1.65,18.6,5.73,3.92,6.43,2.143,202
2020-12-30T00:00:00.000Z,4.05,7.78,5.7,5.32,6.18,0.712,104
2020-11-20T00:00:00.000Z,6.3,45.03,13.09,10.15,26.58,10.756,58
2020-11-19T00:00:00.000Z,17.2,24.45,20.83,17.2,24.45,3.625,2
2020-11-18T00:00:00.000Z,9.15,34.15,21.08,19.52,23.5,4.066,179
2020-11-17T00:00:00.000Z,4.95,36.2,10.63,6.85,22.45,9.199,301
2020-11-16T00:00:00.000Z,9.38,999.9,22.38,19.45,27.1,60.993,271
2020-11-15T00:00:00.000Z,5.5,43.97,9.97,7.53,23.73,10.854,278
2020-11-14T00:00:00.000Z,8.55,35.7,14.8,11.77,19.48,6.735,315
2020-11-13T00:00:00.000Z,7.55,14.5,9.93,9.32,10.48,1.249,97
2020-09-18T00:00:00.000Z,1.3,22.33,3.76,2.66,4.8,2.356,212
2020-09-17T00:00:00.000Z,1.4,23.83,5.4,3.1,7.5,4.519,155
2020-09-16T00:00:00.000Z,2.7,4.34,3.6,3.05,4.03,0.501,35
2020-09-15T00:00:00.000Z,1.42,36.92,4.7,3.5,9.44,6.423,250
2020-09-14T00:00:00.000Z,2.4,78.4,11.27,5.25,22.85,17.643,295
2020-09-13T00:00:00.000Z,1.9,21.92,9.05,4.88,11.21,3.795,108
2020-09-09T00:00:00.000Z,2.92,366.45,13.6,9.94,17.98,35.255,320
2020-09-08T00:00:00.000Z,2.45,52.45,7.22,5.43,8.4,5.768,326
2020-09-07T00:00:00.000Z,2.2,84.95,8.3,5.96,11.68,9.658,400
2020-09-06T00:00:00.000Z,1.4,30.73,4.5,2.7,6.6,5.009,414
2020-09-05T00:00:00.000Z,3.2,47.75,8.55,5.95,11.29,6.55,417
2020-09-04T00:00:00.000Z,3.97,24.15,6.8,5.79,9.26,3.431,429
2020-09-03T00:00:00.000Z,2.45,21.77,5.82,3.65,9.72,4.769,421
2020-09-02T00:00:00.000Z,1.4,163.87,6.35,3.53,11.12,24.04,415
2020-09-01T00:00:00.000Z,3.4,49.4,9.74,5.47,16.35,9.462,350
2020-08-31T00:00:00.000Z,7,29.1,9.98,8.66,11.87,3.303,172
2020-08-30T00:00:00.000Z,4.59,43.95,6.82,6.2,8.57,6.818,119
2020-08-29T00:00:00.000Z,4.3,12.65,8.47,6.95,9.68,1.884,406
2020-08-28T00:00:00.000Z,2.97,109.4,8.57,6.45,11.34,14.091,389
2020-08-27T00:00:00.000Z,6.25,16.45,9.1,7.87,10.93,2.449,447
2020-08-26T00:00:00.000Z,5,129.32,12.51,9.07,19.95,18.957,382
2020-08-25T00:00:00.000Z,5.4,18.32,11.8,10.25,13.04,2.72,377
2020-08-24T00:00:00.000Z,0,18.25,6.45,0,12.17,6.184,336
2020-08-23T00:00:00.000Z,0,35.38,0,0,0,2.476,249
2020-08-14T00:00:00.000Z,3.33,14.23,5.12,4.3,11.07,3.489,81
2020-08-13T00:00:00.000Z,1.48,11.43,3.84,2.72,7.19,2.818,332
2020-08-12T00:00:00.000Z,3.7,13.73,5.22,4.72,6.03,1.821,131
2020-08-11T00:00:00.000Z,1.17,7.18,4.2,3.48,4.82,1.382,380
2020-08-10T00:00:00.000Z,1.5,10.25,3.65,3,4.44,1.608,344
2020-08-07T00:00:00.000Z,0.9,10.25,1.92,1.2,5.68,2.84,131
2020-08-06T00:00:00.000Z,1.35,7.47,3.8,2.7,4.55,1.325,296
2020-08-05T00:00:00.000Z,1.48,12.48,2.42,2.17,3.3,2.338,372
2020-08-04T00:00:00.000Z,1.92,7.95,3.4,3.05,3.92,1.121,354
2020-08-03T00:00:00.000Z,1.12,5.8,2.67,2.27,3.42,0.929,310
2020-08-02T00:00:00.000Z,1.25,2.92,1.95,1.77,2.1,0.262,287
2020-08-01T00:00:00.000Z,1.5,3.6,2.2,2,2.47,0.365,321
2020-07-31T00:00:00.000Z,1.8,13.2,5.59,4.8,6.28,1.872,316
2020-07-30T00:00:00.000Z,2.5,8.19,4.37,3.96,4.96,1.125,316
2020-07-29T00:00:00.000Z,3.53,11.32,4.7,4.12,5.65,1.879,256
2020-07-28T00:00:00.000Z,4.18,10.5,6,5.47,6.6,1.203,311
2020-07-26T00:00:00.000Z,5.97,29.33,17,13.09,19.35,4.949,141
2020-07-25T00:00:00.000Z,16.45,22.85,18.54,17.16,20.18,1.831,24
